achinai	achinakin	V;PAS.REM.HAB;ASOC
achinai	achinamai	V;IPFV;CAU
achinai	achinamakin	V;TR;CAU
achinai	achinanan	V;PFV;REC
achinai	achinananpaoni	V;PST.REM;REC
achinai	achinapaiyantankin	V;PST.yesterday;DES
achinai	achinapaiyantankin	V;DES;REF.S/A>S
achinai	achinakoinsi	V;HAB_A;IPFV;ENF
achinai	achinakeana	V;TR;PFV;NEG.FRUS
achinai	achinakoana	V;INTR;PFV;NEG.FRUS
achinai	achinaberana	V;TR;PFV;MOV.VEN
achinai	achinakerana	V;INTR;PFV;MOV.VEN
achinai	achinabaina	V;TR;PFV;MOV.ANDA
achinai	achinakaina	V;INTR;PFV;MOV.ANDA
achinai	achinabokona	V;TR;PFV;MOV.around
achinai	achinakea	V;INTR;PFV;MOV.around
achinai	achinapatansi	V;V;IPFV;MOV.ITER
achinai	achinai kai	V;IPFV;FUT.INM;REF.S/A>S
achinai	achinakoinsi kai	V;IPFV;ASER;REF.S/A>S
achinai	achinamakarana	V;PFV;CAU;MAL
achinai	achinaranhakoa	V;PFV;MAL;DIM
achinai	achinaraberana	V;TR;PFV;MOV.VEN;MAL
ahbai	ahba	V;PFV
ahbai	ahbai	V;IPFV
ahbai	ahbamis	V;HAB_A
ahbai	ahbari	V;PST.yet
ahbai	ahbabai	V;PST.DUR
ahbai	ahbapaoni	V;PST.REM
ahbai	ahbanonkota	V;FUT.INM
ahbai	ahbakoinsi	V;ASER
ahbai	ahbayohma	V;NEG.never
ahbai	ahbayohma	V;NEG.yet
ahbai	ahbai iki	IPFV;REF.S/A>S
ahbai	ahbamisa	V;PFV;HAB_A
ahbai	ahbaisi	V;IPFV;PRG
ahbai	ahbasa	V;PRG;EST
ahbai	ahbayantana	V;PFV;PST.yesterday
ahbai	ahbashina	V;PFV;PST.days
ahbai	ahbahenia	V;PFV;PAS.REM.DUR
ahbai	ahbai kai	V;IPFV;FUT.INM
ahbai	ahbabira	V;PFV;DUB
ahbai	ahbabirai	V;IPFV;DUB
ahbai	ahbanaka	V;EST;HAB_M
ahbai	ahbakatsi iki	V;DES;REF.S/A>S
ahbai	ahbamakin	V;IMP;NEG
ahbai	ahbarabea	V;PFV;DUAL
ahbai	ahbarabei	V;IPFV;DUAL
ahbai	ahbabotana	V;EST;PL
ahbai	ahbabo	V;PFV;PL
ahbai	ahbakani	V;IPFV;PL
ahbai	ahbama	V;PFV;NEG
ahbai	ahbamai	V;IPFV;NEG
ahbai	ahbamashina	V;PST.days;NEG
ahbai	ahbabota	V;PFV;MOV.DUR
ahbai	ahbakawana	V;PFV;MOV.passing
ahbai	ahbapakea	V;PFV;MOV.down
ahbai	ahbaina	V;PFV;MOV.up
ahbai	ahbatana	V;PFV;MOV.goto
ahbai	ahbatoshia	V;PFV;MOV.arrive
ahbai	ahbahon	V;TR;REF.S/A>A
ahbai	ahbakatsi iki	V;DES;REF.S/A>S
ahbai	ahbah	V;INTR;REF.S/A>S
ahbai	ahbaniah	V;PST.REM;REF.S/A>S
ahbai	ahbahona	V;PFV;BEN
ahbai	ahbarana	V;PFV;MAL
ahbai	ahbama	V;PFV;CAU
ahbai	ahbahakoa	V;PFV;DIM
ahbai	ahbahekoi	V;IPFV;DIM
ahbai	ahbahekoni	V;PST.REM;DIM
ahbai	ahbakian	V;PFV;ASOC
ahbai	ahbakini	V;IPFV;ASOC
ahbai	ahbakin	V;PAS.REM.HAB;ASOC
ahbai	ahbamai	V;IPFV;CAU
ahbai	ahbamakin	V;TR;CAU
ahbai	ahbanan	V;PFV;REC
ahbai	ahbananpaoni	V;PST.REM;REC
ahbai	ahbapaiyantankin	V;PST.yesterday;DES
ahbai	ahbapaiyantankin	V;DES;REF.S/A>S
ahbai	ahbakoinsi	V;HAB_A;IPFV;ENF
ahbai	ahbakeana	V;TR;PFV;NEG.FRUS
ahbai	ahbakoana	V;INTR;PFV;NEG.FRUS
ahbai	ahbaberana	V;TR;PFV;MOV.VEN
ahbai	ahbakerana	V;INTR;PFV;MOV.VEN
ahbai	ahbabaina	V;TR;PFV;MOV.ANDA
ahbai	ahbakaina	V;INTR;PFV;MOV.ANDA
ahbai	ahbabokona	V;TR;PFV;MOV.around
ahbai	ahbakea	V;INTR;PFV;MOV.around
ahbai	ahbapatansi	V;V;IPFV;MOV.ITER
ahbai	ahbai kai	V;IPFV;FUT.INM;REF.S/A>S
ahbai	ahbakoinsi kai	V;IPFV;ASER;REF.S/A>S
ahbai	ahbamakarana	V;PFV;CAU;MAL
ahbai	ahbaranhakoa	V;PFV;MAL;DIM
ahbai	ahbaraberana	V;TR;PFV;MOV.VEN;MAL
ahoinanai	ahoinana	V;PFV
ahoinanai	ahoinanai	V;IPFV
ahoinanai	ahoinanamis	V;HAB_A
ahoinanai	ahoinanari	V;PST.yet
ahoinanai	ahoinanabai	V;PST.DUR
ahoinanai	ahoinanapaoni	V;PST.REM
ahoinanai	ahoinananonkota	V;FUT.INM
ahoinanai	ahoinanakoinsi	V;ASER
ahoinanai	ahoinanayohma	V;NEG.never
ahoinanai	ahoinanayohma	V;NEG.yet
ahoinanai	ahoinanai iki	IPFV;REF.S/A>S
ahoinanai	ahoinanamisa	V;PFV;HAB_A
ahoinanai	ahoinanaisi	V;IPFV;PRG
ahoinanai	ahoinanasa	V;PRG;EST
ahoinanai	ahoinanayantana	V;PFV;PST.yesterday
ahoinanai	ahoinanashina	V;PFV;PST.days
ahoinanai	ahoinanahenia	V;PFV;PAS.REM.DUR
ahoinanai	ahoinanai kai	V;IPFV;FUT.INM
ahoinanai	ahoinanabira	V;PFV;DUB
ahoinanai	ahoinanabirai	V;IPFV;DUB
ahoinanai	ahoinananaka	V;EST;HAB_M
ahoinanai	ahoinanakatsi iki	V;DES;REF.S/A>S
ahoinanai	ahoinanamakin	V;IMP;NEG
ahoinanai	ahoinanarabea	V;PFV;DUAL
ahoinanai	ahoinanarabei	V;IPFV;DUAL
ahoinanai	ahoinanabotana	V;EST;PL
ahoinanai	ahoinanabo	V;PFV;PL
ahoinanai	ahoinanakani	V;IPFV;PL
ahoinanai	ahoinanama	V;PFV;NEG
ahoinanai	ahoinanamai	V;IPFV;NEG
ahoinanai	ahoinanamashina	V;PST.days;NEG
ahoinanai	ahoinanabota	V;PFV;MOV.DUR
ahoinanai	ahoinanakawana	V;PFV;MOV.passing
ahoinanai	ahoinanapakea	V;PFV;MOV.down
ahoinanai	ahoinanaina	V;PFV;MOV.up
ahoinanai	ahoinanatana	V;PFV;MOV.goto
ahoinanai	ahoinanatoshia	V;PFV;MOV.arrive
ahoinanai	ahoinanahon	V;TR;REF.S/A>A
ahoinanai	ahoinanakatsi iki	V;DES;REF.S/A>S
ahoinanai	ahoinanah	V;INTR;REF.S/A>S
ahoinanai	ahoinananiah	V;PST.REM;REF.S/A>S
ahoinanai	ahoinanahona	V;PFV;BEN
ahoinanai	ahoinanarana	V;PFV;MAL
ahoinanai	ahoinanama	V;PFV;CAU
ahoinanai	ahoinanahakoa	V;PFV;DIM
ahoinanai	ahoinanahekoi	V;IPFV;DIM
ahoinanai	ahoinanahekoni	V;PST.REM;DIM
ahoinanai	ahoinanakian	V;PFV;ASOC
ahoinanai	ahoinanakini	V;IPFV;ASOC
ahoinanai	ahoinanakin	V;PAS.REM.HAB;ASOC
ahoinanai	ahoinanamai	V;IPFV;CAU
ahoinanai	ahoinanamakin	V;TR;CAU
ahoinanai	ahoinananan	V;PFV;REC
ahoinanai	ahoinanananpaoni	V;PST.REM;REC
ahoinanai	ahoinanapaiyantankin	V;PST.yesterday;DES
ahoinanai	ahoinanapaiyantankin	V;DES;REF.S/A>S
ahoinanai	ahoinanakoinsi	V;HAB_A;IPFV;ENF
ahoinanai	ahoinanakeana	V;TR;PFV;NEG.FRUS
ahoinanai	ahoinanakoana	V;INTR;PFV;NEG.FRUS
ahoinanai	ahoinanaberana	V;TR;PFV;MOV.VEN
ahoinanai	ahoinanakerana	V;INTR;PFV;MOV.VEN
ahoinanai	ahoinanabaina	V;TR;PFV;MOV.ANDA
ahoinanai	ahoinanakaina	V;INTR;PFV;MOV.ANDA
ahoinanai	ahoinanabokona	V;TR;PFV;MOV.around
ahoinanai	ahoinanakea	V;INTR;PFV;MOV.around
ahoinanai	ahoinanapatansi	V;V;IPFV;MOV.ITER
ahoinanai	ahoinanai kai	V;IPFV;FUT.INM;REF.S/A>S
ahoinanai	ahoinanakoinsi kai	V;IPFV;ASER;REF.S/A>S
ahoinanai	ahoinanamakarana	V;PFV;CAU;MAL
ahoinanai	ahoinanaranhakoa	V;PFV;MAL;DIM
ahoinanai	ahoinanaraberana	V;TR;PFV;MOV.VEN;MAL
aimai	aima	V;PFV
aimai	aimai	V;IPFV
aimai	aimamis	V;HAB_A
aimai	aimari	V;PST.yet
aimai	aimabai	V;PST.DUR
aimai	aimapaoni	V;PST.REM
aimai	aimanonkota	V;FUT.INM
aimai	aimakoinsi	V;ASER
aimai	aimayohma	V;NEG.never
aimai	aimayohma	V;NEG.yet
aimai	aimai iki	IPFV;REF.S/A>S
aimai	aimamisa	V;PFV;HAB_A
aimai	aimaisi	V;IPFV;PRG
aimai	aimasa	V;PRG;EST
aimai	aimayantana	V;PFV;PST.yesterday
aimai	aimashina	V;PFV;PST.days
aimai	aimahenia	V;PFV;PAS.REM.DUR
aimai	aimai kai	V;IPFV;FUT.INM
aimai	aimabira	V;PFV;DUB
aimai	aimabirai	V;IPFV;DUB
aimai	aimanaka	V;EST;HAB_M
aimai	aimakatsi iki	V;DES;REF.S/A>S
aimai	aimakin	V;IMP;NEG
aimai	aimarabea	V;PFV;DUAL
aimai	aimarabei	V;IPFV;DUAL
aimai	aimabotana	V;EST;PL
aimai	aimabo	V;PFV;PL
aimai	aimakani	V;IPFV;PL
aimai	aima	V;PFV;NEG
aimai	aimai	V;IPFV;NEG
aimai	aimashina	V;PST.days;NEG
aimai	aimabota	V;PFV;MOV.DUR
aimai	aimakawana	V;PFV;MOV.passing
aimai	aimapakea	V;PFV;MOV.down
aimai	aimaina	V;PFV;MOV.up
aimai	aimatana	V;PFV;MOV.goto
aimai	aimatoshia	V;PFV;MOV.arrive
aimai	aimahon	V;TR;REF.S/A>A
aimai	aimakatsi iki	V;DES;REF.S/A>S
aimai	aimah	V;INTR;REF.S/A>S
aimai	aimaniah	V;PST.REM;REF.S/A>S
aimai	aimahona	V;PFV;BEN
aimai	aimarana	V;PFV;MAL
aimai	aima	V;PFV;CAU
aimai	aimahakoa	V;PFV;DIM
aimai	aimahekoi	V;IPFV;DIM
aimai	aimahekoni	V;PST.REM;DIM
aimai	aimakian	V;PFV;ASOC
aimai	aimakini	V;IPFV;ASOC
aimai	aimakin	V;PAS.REM.HAB;ASOC
aimai	aimai	V;IPFV;CAU
aimai	aimakin	V;TR;CAU
aimai	aimanan	V;PFV;REC
aimai	aimananpaoni	V;PST.REM;REC
aimai	aimapaiyantankin	V;PST.yesterday;DES
aimai	aimapaiyantankin	V;DES;REF.S/A>S
aimai	aimakoinsi	V;HAB_A;IPFV;ENF
aimai	aimakeana	V;TR;PFV;NEG.FRUS
aimai	aimakoana	V;INTR;PFV;NEG.FRUS
aimai	aimaberana	V;TR;PFV;MOV.VEN
aimai	aimakerana	V;INTR;PFV;MOV.VEN
aimai	aimabaina	V;TR;PFV;MOV.ANDA
aimai	aimakaina	V;INTR;PFV;MOV.ANDA
aimai	aimabokona	V;TR;PFV;MOV.around
aimai	aimakea	V;INTR;PFV;MOV.around
aimai	aimapatansi	V;V;IPFV;MOV.ITER
aimai	aimai kai	V;IPFV;FUT.INM;REF.S/A>S
aimai	aimakoinsi kai	V;IPFV;ASER;REF.S/A>S
aimai	aimakarana	V;PFV;CAU;MAL
aimai	aimaranhakoa	V;PFV;MAL;DIM
aimai	aimaraberana	V;TR;PFV;MOV.VEN;MAL
aimakin	aimakina	V;PFV
aimakin	aimakini	V;IPFV
aimakin	aimakinmis	V;HAB_A
aimakin	aimakinri	V;PST.yet
aimakin	aimakinbai	V;PST.DUR
aimakin	aimakinpaoni	V;PST.REM
aimakin	aimakinonkota	V;FUT.INM
aimakin	aimakinkoinsi	V;ASER
aimakin	aimakinyohma	V;NEG.never
aimakin	aimakinyohma	V;NEG.yet
aimakin	aimakini iki	IPFV;REF.S/A>S
aimakin	aimakinmisa	V;PFV;HAB_A
aimakin	aimakinisi	V;IPFV;PRG
aimakin	aimakinsa	V;PRG;EST
aimakin	aimakinyantana	V;PFV;PST.yesterday
aimakin	aimakinshina	V;PFV;PST.days
aimakin	aimakinhenia	V;PFV;PAS.REM.DUR
aimakin	aimakini kai	V;IPFV;FUT.INM
aimakin	aimakinbira	V;PFV;DUB
aimakin	aimakinbirai	V;IPFV;DUB
aimakin	aimakinanaka	V;EST;HAB_M
aimakin	aimakinkatsi iki	V;DES;REF.S/A>S
aimakin	aimakinmakin	V;IMP;NEG
aimakin	aimakinrabea	V;PFV;DUAL
aimakin	aimakinrabei	V;IPFV;DUAL
aimakin	aimakinbotana	V;EST;PL
aimakin	aimakinabo	V;PFV;PL
aimakin	aimakinkani	V;IPFV;PL
aimakin	aimakinma	V;PFV;NEG
aimakin	aimakinmai	V;IPFV;NEG
aimakin	aimakinmashina	V;PST.days;NEG
aimakin	aimakinbota	V;PFV;MOV.DUR
aimakin	aimakinkawana	V;PFV;MOV.passing
aimakin	aimakinpakea	V;PFV;MOV.down
aimakin	aimakinina	V;PFV;MOV.up
aimakin	aimakintana	V;PFV;MOV.goto
aimakin	aimakintoshia	V;PFV;MOV.arrive
aimakin	aimakinhon	V;TR;REF.S/A>A
aimakin	aimakinkatsi iki	V;DES;REF.S/A>S
aimakin	aimakinah	V;INTR;REF.S/A>S
aimakin	aimakiniah	V;PST.REM;REF.S/A>S
aimakin	aimakinhona	V;PFV;BEN
aimakin	aimakinarana	V;PFV;MAL
aimakin	aimakinma	V;PFV;CAU
aimakin	aimakinhakoa	V;PFV;DIM
aimakin	aimakinhekoi	V;IPFV;DIM
aimakin	aimakinhekoni	V;PST.REM;DIM
aimakin	aimakinkian	V;PFV;ASOC
aimakin	aimakinkini	V;IPFV;ASOC
aimakin	aimakinkin	V;PAS.REM.HAB;ASOC
aimakin	aimakinmai	V;IPFV;CAU
aimakin	aimakinmakin	V;TR;CAU
aimakin	aimakinanan	V;PFV;REC
aimakin	aimakinananpaoni	V;PST.REM;REC
aimakin	aimakinpaiyantankin	V;PST.yesterday;DES
aimakin	aimakinpaiyantankin	V;DES;REF.S/A>S
aimakin	aimakinkoinsi	V;HAB_A;IPFV;ENF
aimakin	aimakinkeana	V;TR;PFV;NEG.FRUS
aimakin	aimakinkoana	V;INTR;PFV;NEG.FRUS
aimakin	aimakinberana	V;TR;PFV;MOV.VEN
aimakin	aimakinkerana	V;INTR;PFV;MOV.VEN
aimakin	aimakinbaina	V;TR;PFV;MOV.ANDA
aimakin	aimakinkaina	V;INTR;PFV;MOV.ANDA
aimakin	aimakinbokona	V;TR;PFV;MOV.around
aimakin	aimakinakea	V;INTR;PFV;MOV.around
aimakin	aimakinpatansi	V;V;IPFV;MOV.ITER
aimakin	aimakini kai	V;IPFV;FUT.INM;REF.S/A>S
aimakin	aimakinkoinsi kai	V;IPFV;ASER;REF.S/A>S
aimakin	aimakinmakarana	V;PFV;CAU;MAL
aimakin	aimakinaranhakoa	V;PFV;MAL;DIM
aimakin	aimakinraberana	V;TR;PFV;MOV.VEN;MAL
amai	ama	V;PFV
amai	amai	V;IPFV
amai	amamis	V;HAB_A
amai	amari	V;PST.yet
amai	amabai	V;PST.DUR
amai	amapaoni	V;PST.REM
amai	amanonkota	V;FUT.INM
amai	amakoinsi	V;ASER
amai	amayohma	V;NEG.never
amai	amayohma	V;NEG.yet
amai	amai iki	IPFV;REF.S/A>S
amai	amamisa	V;PFV;HAB_A
amai	amaisi	V;IPFV;PRG
amai	amasa	V;PRG;EST
amai	amayantana	V;PFV;PST.yesterday
amai	amashina	V;PFV;PST.days
amai	amahenia	V;PFV;PAS.REM.DUR
amai	amai kai	V;IPFV;FUT.INM
amai	amabira	V;PFV;DUB
amai	amabirai	V;IPFV;DUB
amai	amanaka	V;EST;HAB_M
amai	amakatsi iki	V;DES;REF.S/A>S
amai	amakin	V;IMP;NEG
amai	amarabea	V;PFV;DUAL
amai	amarabei	V;IPFV;DUAL
amai	amabotana	V;EST;PL
amai	amabo	V;PFV;PL
amai	amakani	V;IPFV;PL
amai	ama	V;PFV;NEG
amai	amai	V;IPFV;NEG
amai	amashina	V;PST.days;NEG
amai	amabota	V;PFV;MOV.DUR
amai	amakawana	V;PFV;MOV.passing
amai	amapakea	V;PFV;MOV.down
amai	amaina	V;PFV;MOV.up
amai	amatana	V;PFV;MOV.goto
amai	amatoshia	V;PFV;MOV.arrive
amai	amahon	V;TR;REF.S/A>A
amai	amakatsi iki	V;DES;REF.S/A>S
amai	amah	V;INTR;REF.S/A>S
amai	amaniah	V;PST.REM;REF.S/A>S
amai	amahona	V;PFV;BEN
amai	amarana	V;PFV;MAL
amai	ama	V;PFV;CAU
amai	amahakoa	V;PFV;DIM
amai	amahekoi	V;IPFV;DIM
amai	amahekoni	V;PST.REM;DIM
amai	amakian	V;PFV;ASOC
amai	amakini	V;IPFV;ASOC
amai	amakin	V;PAS.REM.HAB;ASOC
amai	amai	V;IPFV;CAU
amai	amakin	V;TR;CAU
amai	amanan	V;PFV;REC
amai	amananpaoni	V;PST.REM;REC
amai	amapaiyantankin	V;PST.yesterday;DES
amai	amapaiyantankin	V;DES;REF.S/A>S
amai	amakoinsi	V;HAB_A;IPFV;ENF
amai	amakeana	V;TR;PFV;NEG.FRUS
amai	amakoana	V;INTR;PFV;NEG.FRUS
amai	amaberana	V;TR;PFV;MOV.VEN
amai	amakerana	V;INTR;PFV;MOV.VEN
amai	amabaina	V;TR;PFV;MOV.ANDA
amai	amakaina	V;INTR;PFV;MOV.ANDA
amai	amabokona	V;TR;PFV;MOV.around
amai	amakea	V;INTR;PFV;MOV.around
amai	amapatansi	V;V;IPFV;MOV.ITER
amai	amai kai	V;IPFV;FUT.INM;REF.S/A>S
amai	amakoinsi kai	V;IPFV;ASER;REF.S/A>S
amai	amakarana	V;PFV;CAU;MAL
amai	amaranhakoa	V;PFV;MAL;DIM
amai	amaraberana	V;TR;PFV;MOV.VEN;MAL
anain	anaina	V;PFV
anain	anaini	V;IPFV
anain	anainmis	V;HAB_A
anain	anainri	V;PST.yet
anain	anainbai	V;PST.DUR
anain	anainpaoni	V;PST.REM
anain	anainonkota	V;FUT.INM
anain	anainkoinsi	V;ASER
anain	anainyohma	V;NEG.never
anain	anainyohma	V;NEG.yet
anain	anaini iki	IPFV;REF.S/A>S
anain	anainmisa	V;PFV;HAB_A
anain	anainisi	V;IPFV;PRG
anain	anainsa	V;PRG;EST
anain	anainyantana	V;PFV;PST.yesterday
anain	anainshina	V;PFV;PST.days
anain	anainhenia	V;PFV;PAS.REM.DUR
anain	anaini kai	V;IPFV;FUT.INM
anain	anainbira	V;PFV;DUB
anain	anainbirai	V;IPFV;DUB
anain	ananaka	V;EST;HAB_M
anain	anainkatsi iki	V;DES;REF.S/A>S
anain	anainmakin	V;IMP;NEG
anain	anainrabea	V;PFV;DUAL
anain	anainrabei	V;IPFV;DUAL
anain	anainbotana	V;EST;PL
anain	anainabo	V;PFV;PL
anain	anainkani	V;IPFV;PL
anain	anainma	V;PFV;NEG
anain	anainmai	V;IPFV;NEG
anain	anainmashina	V;PST.days;NEG
anain	anainbota	V;PFV;MOV.DUR
anain	anainkawana	V;PFV;MOV.passing
anain	anainpakea	V;PFV;MOV.down
anain	anainina	V;PFV;MOV.up
anain	anaintana	V;PFV;MOV.goto
anain	anaintoshia	V;PFV;MOV.arrive
anain	anainhon	V;TR;REF.S/A>A
anain	anainkatsi iki	V;DES;REF.S/A>S
anain	anainah	V;INTR;REF.S/A>S
anain	anainiah	V;PST.REM;REF.S/A>S
anain	anainhona	V;PFV;BEN
anain	anainarana	V;PFV;MAL
anain	anainma	V;PFV;CAU
anain	anainhakoa	V;PFV;DIM
anain	anainhekoi	V;IPFV;DIM
anain	anainhekoni	V;PST.REM;DIM
anain	anainkian	V;PFV;ASOC
anain	anainkini	V;IPFV;ASOC
anain	anainkin	V;PAS.REM.HAB;ASOC
anain	anainmai	V;IPFV;CAU
anain	anainmakin	V;TR;CAU
anain	ananan	V;PFV;REC
anain	anananpaoni	V;PST.REM;REC
anain	anainpaiyantankin	V;PST.yesterday;DES
anain	anainpaiyantankin	V;DES;REF.S/A>S
anain	anainkoinsi	V;HAB_A;IPFV;ENF
anain	anainkeana	V;TR;PFV;NEG.FRUS
anain	anainkoana	V;INTR;PFV;NEG.FRUS
anain	anainberana	V;TR;PFV;MOV.VEN
anain	anainkerana	V;INTR;PFV;MOV.VEN
anain	anainbaina	V;TR;PFV;MOV.ANDA
anain	anainkaina	V;INTR;PFV;MOV.ANDA
anain	anainbokona	V;TR;PFV;MOV.around
anain	anainakea	V;INTR;PFV;MOV.around
anain	anainpatansi	V;V;IPFV;MOV.ITER
anain	anaini kai	V;IPFV;FUT.INM;REF.S/A>S
anain	anainkoinsi kai	V;IPFV;ASER;REF.S/A>S
anain	anainmakarana	V;PFV;CAU;MAL
anain	anainaranhakoa	V;PFV;MAL;DIM
anain	anainraberana	V;TR;PFV;MOV.VEN;MAL
apai	apa	V;PFV
apai	apai	V;IPFV
apai	apamis	V;HAB_A
apai	apari	V;PST.yet
apai	apabai	V;PST.DUR
apai	apapaoni	V;PST.REM
apai	apanonkota	V;FUT.INM
apai	apakoinsi	V;ASER
apai	apayohma	V;NEG.never
apai	apayohma	V;NEG.yet
apai	apai iki	IPFV;REF.S/A>S
apai	apamisa	V;PFV;HAB_A
apai	apaisi	V;IPFV;PRG
apai	apasa	V;PRG;EST
apai	apayantana	V;PFV;PST.yesterday
apai	apashina	V;PFV;PST.days
apai	apahenia	V;PFV;PAS.REM.DUR
apai	apai kai	V;IPFV;FUT.INM
apai	apabira	V;PFV;DUB
apai	apabirai	V;IPFV;DUB
apai	apanaka	V;EST;HAB_M
apai	apakatsi iki	V;DES;REF.S/A>S
apai	apamakin	V;IMP;NEG
apai	aparabea	V;PFV;DUAL
apai	aparabei	V;IPFV;DUAL
apai	apabotana	V;EST;PL
apai	apabo	V;PFV;PL
apai	apakani	V;IPFV;PL
apai	apama	V;PFV;NEG
apai	apamai	V;IPFV;NEG
apai	apamashina	V;PST.days;NEG
apai	apabota	V;PFV;MOV.DUR
apai	apakawana	V;PFV;MOV.passing
apai	apapakea	V;PFV;MOV.down
apai	apaina	V;PFV;MOV.up
apai	apatana	V;PFV;MOV.goto
apai	apatoshia	V;PFV;MOV.arrive
apai	apahon	V;TR;REF.S/A>A
apai	apakatsi iki	V;DES;REF.S/A>S
apai	apah	V;INTR;REF.S/A>S
apai	apaniah	V;PST.REM;REF.S/A>S
apai	apahona	V;PFV;BEN
apai	aparana	V;PFV;MAL
apai	apama	V;PFV;CAU
apai	apahakoa	V;PFV;DIM
apai	apahekoi	V;IPFV;DIM
apai	apahekoni	V;PST.REM;DIM
apai	apakian	V;PFV;ASOC
apai	apakini	V;IPFV;ASOC
apai	apakin	V;PAS.REM.HAB;ASOC
apai	apamai	V;IPFV;CAU
apai	apamakin	V;TR;CAU
apai	apanan	V;PFV;REC
apai	apananpaoni	V;PST.REM;REC
apai	apapaiyantankin	V;PST.yesterday;DES
apai	apapaiyantankin	V;DES;REF.S/A>S
apai	apakoinsi	V;HAB_A;IPFV;ENF
apai	apakeana	V;TR;PFV;NEG.FRUS
apai	apakoana	V;INTR;PFV;NEG.FRUS
apai	apaberana	V;TR;PFV;MOV.VEN
apai	apakerana	V;INTR;PFV;MOV.VEN
apai	apabaina	V;TR;PFV;MOV.ANDA
apai	apakaina	V;INTR;PFV;MOV.ANDA
apai	apabokona	V;TR;PFV;MOV.around
apai	apakea	V;INTR;PFV;MOV.around
apai	apapatansi	V;V;IPFV;MOV.ITER
apai	apai kai	V;IPFV;FUT.INM;REF.S/A>S
apai	apakoinsi kai	V;IPFV;ASER;REF.S/A>S
apai	apamakarana	V;PFV;CAU;MAL
apai	aparanhakoa	V;PFV;MAL;DIM
apai	aparaberana	V;TR;PFV;MOV.VEN;MAL
ashain	ashaina	V;PFV
ashain	ashaini	V;IPFV
ashain	ashainmis	V;HAB_A
ashain	ashainri	V;PST.yet
ashain	ashainbai	V;PST.DUR
ashain	ashainpaoni	V;PST.REM
ashain	ashainonkota	V;FUT.INM
ashain	ashainkoinsi	V;ASER
ashain	ashainyohma	V;NEG.never
ashain	ashainyohma	V;NEG.yet
ashain	ashaini iki	IPFV;REF.S/A>S
ashain	ashainmisa	V;PFV;HAB_A
ashain	ashainisi	V;IPFV;PRG
ashain	ashainsa	V;PRG;EST
ashain	ashainyantana	V;PFV;PST.yesterday
ashain	ashainshina	V;PFV;PST.days
ashain	ashainhenia	V;PFV;PAS.REM.DUR
ashain	ashaini kai	V;IPFV;FUT.INM
ashain	ashainbira	V;PFV;DUB
ashain	ashainbirai	V;IPFV;DUB
ashain	ashainanaka	V;EST;HAB_M
ashain	ashainkatsi iki	V;DES;REF.S/A>S
ashain	ashainmakin	V;IMP;NEG
ashain	ashainrabea	V;PFV;DUAL
ashain	ashainrabei	V;IPFV;DUAL
ashain	ashainbotana	V;EST;PL
ashain	ashainabo	V;PFV;PL
ashain	ashainkani	V;IPFV;PL
ashain	ashainma	V;PFV;NEG
ashain	ashainmai	V;IPFV;NEG
ashain	ashainmashina	V;PST.days;NEG
ashain	ashainbota	V;PFV;MOV.DUR
ashain	ashainkawana	V;PFV;MOV.passing
ashain	ashainpakea	V;PFV;MOV.down
ashain	ashainina	V;PFV;MOV.up
